name,type,value,shield,boost,overheat,backLabel,evolve,storyMechanic,modify,effectText,flavorText,category,tier,box,deck,cardNum,boxCode,cardCode,release
Brimstone Battery,Relic,4,,2,,,,,,"Any player destroys a card in their hand or discard pile. If that card costs 3꒔ or more, boost this.
OR
Attach this to any player's breach. When a spell is cast from this breach, if this card is fully boosted, Gravehold gains 1 life.","I just want to protect my home, and all the people who need me. - Taqren",,,Legacy of Gravehold (Azer),1c,21,AZ-,AZ-1c-21,22
Voidsteel Vein,Gem,4,,,,,,,,"Gain 2꒔.
---
You may discard this when any ally casts a spell that costs 1꒔ or more. If you do, that spell deals 2 additional damage.",Dual-sided. I like it. - Qu,,,Legacy of Gravehold (Azer),1c,22,AZ-,AZ-1c-22,22
Voidsteel Vein,Gem,4,,,,,,,,"Gain 2꒔.
---
You may discard this when any ally casts a spell that costs 1꒔ or more. If you do, that spell deals 2 additional damage.",Dual-sided. I like it. - Qu,,,Legacy of Gravehold (Azer),1c,23,AZ-,AZ-1c-23,22
Voidsteel Vein,Gem,4,,,,,,,,"Gain 2꒔.
---
You may discard this when any ally casts a spell that costs 1꒔ or more. If you do, that spell deals 2 additional damage.",Dual-sided. I like it. - Qu,,,Legacy of Gravehold (Azer),1c,24,AZ-,AZ-1c-24,22
Voidsteel Vein,Gem,4,,,,,,,,"Gain 2꒔.
---
You may discard this when any ally casts a spell that costs 1꒔ or more. If you do, that spell deals 2 additional damage.",Dual-sided. I like it. - Qu,,,Legacy of Gravehold (Azer),1c,25,AZ-,AZ-1c-25,22
Voidsteel Vein,Gem,4,,,,,,,,"Gain 2꒔.
---
You may discard this when any ally casts a spell that costs 1꒔ or more. If you do, that spell deals 2 additional damage.",Dual-sided. I like it. - Qu,,,Legacy of Gravehold (Azer),1c,26,AZ-,AZ-1c-26,22
Voidsteel Vein,Gem,4,,,,,,,,"Gain 2꒔.
---
You may discard this when any ally casts a spell that costs 1꒔ or more. If you do, that spell deals 2 additional damage.",Dual-sided. I like it. - Qu,,,Legacy of Gravehold (Azer),1c,27,AZ-,AZ-1c-27,22
Voidsteel Vein,Gem,4,,,,,,,,"Gain 2꒔.
---
You may discard this when any ally casts a spell that costs 1꒔ or more. If you do, that spell deals 2 additional damage.",Dual-sided. I like it. - Qu,,,Legacy of Gravehold (Azer),1c,28,AZ-,AZ-1c-28,22
Entwined Tremor,Spell,8,,,,,,,,"Cast: Deal 6 damage.
If there is a spell that costs 5꒔ or more prepped to an adjacent breach, this deals 2 additional damage.
If there is a spell that costs 4꒔ or less prepped to an adjacent breach, gain 1 charge.","Magic is connection. To a Tether and the world. A powerful spell requires awareness of that. - Perth, Frayed Fuse",,,Legacy of Gravehold (Azer),1c,29,AZ-,AZ-1c-29,22
Entwined Tremor,Spell,8,,,,,,,,"Cast: Deal 6 damage.
If there is a spell that costs 5꒔ or more prepped to an adjacent breach, this deals 2 additional damage.
If there is a spell that costs 4꒔ or less prepped to an adjacent breach, gain 1 charge.","Magic is connection. To a Tether and the world. A powerful spell requires awareness of that. - Perth, Frayed Fuse",,,Legacy of Gravehold (Azer),1c,30,AZ-,AZ-1c-30,22
Entwined Tremor,Spell,8,,,,,,,,"Cast: Deal 6 damage.
If there is a spell that costs 5꒔ or more prepped to an adjacent breach, this deals 2 additional damage.
If there is a spell that costs 4꒔ or less prepped to an adjacent breach, gain 1 charge.","Magic is connection. To a Tether and the world. A powerful spell requires awareness of that. - Perth, Frayed Fuse",,,Legacy of Gravehold (Azer),1c,31,AZ-,AZ-1c-31,22
Entwined Tremor,Spell,8,,,,,,,,"Cast: Deal 6 damage.
If there is a spell that costs 5꒔ or more prepped to an adjacent breach, this deals 2 additional damage.
If there is a spell that costs 4꒔ or less prepped to an adjacent breach, gain 1 charge.","Magic is connection. To a Tether and the world. A powerful spell requires awareness of that. - Perth, Frayed Fuse",,,Legacy of Gravehold (Azer),1c,32,AZ-,AZ-1c-32,22
Entwined Tremor,Spell,8,,,,,,,,"Cast: Deal 6 damage.
If there is a spell that costs 5꒔ or more prepped to an adjacent breach, this deals 2 additional damage.
If there is a spell that costs 4꒔ or less prepped to an adjacent breach, gain 1 charge.","Magic is connection. To a Tether and the world. A powerful spell requires awareness of that. - Perth, Frayed Fuse",,,Legacy of Gravehold (Azer),1c,33,AZ-,AZ-1c-33,22
1 Experience,Experience,,,,,1 Experience,,,,,,,,Legacy of Gravehold (Azer),1c,34,AZ-,AZ-1c-34,22
1 Experience,Experience,,,,,1 Experience,,,,,,,,Legacy of Gravehold (Azer),1c,35,AZ-,AZ-1c-35,22
1 Experience,Experience,,,,,1 Experience,,,,,,,,Legacy of Gravehold (Azer),1c,36,AZ-,AZ-1c-36,22
1 Experience,Experience,,,,,1 Experience,,,,,,,,Legacy of Gravehold (Azer),1c,37,AZ-,AZ-1c-37,22
1 Experience,Experience,,,,,1 Experience,,,,,,,,Legacy of Gravehold (Azer),1c,38,AZ-,AZ-1c-38,22
5 Experience,Experience,,,,,5 Experience,,,,,,,,Legacy of Gravehold (Azer),1c,39,AZ-,AZ-1c-39,22
5 Experience,Experience,,,,,5 Experience,,,,,,,,Legacy of Gravehold (Azer),1c,40,AZ-,AZ-1c-40,22
5 Experience,Experience,,,,,5 Experience,,,,,,,,Legacy of Gravehold (Azer),1c,41,AZ-,AZ-1c-41,22
5 Experience,Experience,,,,,5 Experience,,,,,,,,Legacy of Gravehold (Azer),1c,42,AZ-,AZ-1c-42,22
10 Experience,Experience,,,,,10 Experience,,,,,,,,Legacy of Gravehold (Azer),1c,43,AZ-,AZ-1c-43,22
10 Experience,Experience,,,,,10 Experience,,,,,,,,Legacy of Gravehold (Azer),1c,44,AZ-,AZ-1c-44,22
20 Experience,Experience,,,,,20 Experience,,,,,,,,Legacy of Gravehold (Azer),1c,45,AZ-,AZ-1c-45,22
20 Experience,Experience,,,,,20 Experience,,,,,,,,Legacy of Gravehold (Azer),1c,46,AZ-,AZ-1c-46,22
Stop AZ-1c Back,Stop Card,,,,,Stop Card,,,,This is the back of Stop AZ-1c deck. Do not open from this side.,,,,Legacy of Gravehold (Azer),1c,47,AZ-,AZ-1c-47,22
Stop AZ-FA Front,Stop Card,,,,,Stop Card,,,,This deck is the front of Stop AZ-FA deck. Do not open this until instructed to do so.,,,,Legacy of Gravehold (Azer),FA,01,AZ-,AZ-FA-01,22
Incense,Attack,,,,,,,,,"Unleash twice. Any player suffers 1 damage.
OR
Gravehold suffers 5 damage. Add 2 fire tokens to your location on the map.",,Upgraded-Basic,1,Legacy of Gravehold (Azer),FA,02,AZ-,AZ-FA-02,22
Chitin Killer,Minion,13,,,,,,,,"Persistent: The player with the most prepared spells suffers 3 damage. If that player becomes exhausted because of this, that mage is severed and cross out this sentence.",,Upgraded-Basic,2,Legacy of Gravehold (Azer),FA,03,AZ-,AZ-FA-03,22
Ravage,Attack,,,,,,,,,"Unleash four times.
OR
Add three fire tokens to your location on the map.
OR
Gravehold suffers 7 damage.",,Upgraded-Basic,3,Legacy of Gravehold (Azer),FA,04,AZ-,AZ-FA-04,22
Dread Ignition,Power,1,,,,,,,,"Power 1: Unleash twice, and the player with the most charges suffers 3 damage and loses all of their charges. OR
Gravehold suffers 5 damage, and add 2 fire tokens to your location on the map.",,Upgraded-Basic,3,Legacy of Gravehold (Azer),FA,05,AZ-,AZ-FA-05,22
Starglass,Gem,3,,,,,,,,"Gain 2꒔.
Or
Conjure.","Properly refined, this material was once used to view the galaxies above. Or so the stories say. - Yan Magda",,,Legacy of Gravehold (Azer),FA,06,AZ-,AZ-FA-06,22
Starglass,Gem,3,,,,,,,,"Gain 2꒔.
Or
Conjure.","Properly refined, this material was once used to view the galaxies above. Or so the stories say. - Yan Magda",,,Legacy of Gravehold (Azer),FA,07,AZ-,AZ-FA-07,22
Starglass,Gem,3,,,,,,,,"Gain 2꒔.
Or
Conjure.","Properly refined, this material was once used to view the galaxies above. Or so the stories say. - Yan Magda",,,Legacy of Gravehold (Azer),FA,08,AZ-,AZ-FA-08,22
Starglass,Gem,3,,,,,,,,"Gain 2꒔.
Or
Conjure.","Properly refined, this material was once used to view the galaxies above. Or so the stories say. - Yan Magda",,,Legacy of Gravehold (Azer),FA,09,AZ-,AZ-FA-09,22
Starglass,Gem,3,,,,,,,,"Gain 2꒔.
Or
Conjure.","Properly refined, this material was once used to view the galaxies above. Or so the stories say. - Yan Magda",,,Legacy of Gravehold (Azer),FA,10,AZ-,AZ-FA-10,22
Starglass,Gem,3,,,,,,,,"Gain 2꒔.
Or
Conjure.","Properly refined, this material was once used to view the galaxies above. Or so the stories say. - Yan Magda",,,Legacy of Gravehold (Azer),FA,11,AZ-,AZ-FA-11,22
Starglass,Gem,3,,,,,,,,"Gain 2꒔.
Or
Conjure.","Properly refined, this material was once used to view the galaxies above. Or so the stories say. - Yan Magda",,,Legacy of Gravehold (Azer),FA,12,AZ-,AZ-FA-12,22
Galvanize,Spell,4,,,,,,,,"While prepped, once during your main phase, you may Conjure.
Cast: Deal 2 damage.","Our very bodies are our greatest weapons, Indira, do not forget that. - Yan Magda",,,Legacy of Gravehold (Azer),FA,13,AZ-,AZ-FA-13,22
Galvanize,Spell,4,,,,,,,,"While prepped, once during your main phase, you may Conjure.
Cast: Deal 2 damage.","Our very bodies are our greatest weapons, Indira, do not forget that. - Yan Magda",,,Legacy of Gravehold (Azer),FA,14,AZ-,AZ-FA-14,22
Galvanize,Spell,4,,,,,,,,"While prepped, once during your main phase, you may Conjure.
Cast: Deal 2 damage.","Our very bodies are our greatest weapons, Indira, do not forget that. - Yan Magda",,,Legacy of Gravehold (Azer),FA,15,AZ-,AZ-FA-15,22
Galvanize,Spell,4,,,,,,,,"While prepped, once during your main phase, you may Conjure.
Cast: Deal 2 damage.","Our very bodies are our greatest weapons, Indira, do not forget that. - Yan Magda",,,Legacy of Gravehold (Azer),FA,16,AZ-,AZ-FA-16,22
Galvanize,Spell,4,,,,,,,,"While prepped, once during your main phase, you may Conjure.
Cast: Deal 2 damage.","Our very bodies are our greatest weapons, Indira, do not forget that. - Yan Magda",,,Legacy of Gravehold (Azer),FA,17,AZ-,AZ-FA-17,22
Martyr's Bone,Relic,3,,,,,,,,"Focus one of your breaches or Conjure.
You may lose 1 charge to do both.",I found it in one of these abandoned houses. I hope they'll be glad to know they'll be of aid to us in defending their village. - Indira,,,Legacy of Gravehold (Azer),FA,18,AZ-,AZ-FA-18,22
Martyr's Bone,Relic,3,,,,,,,,"Focus one of your breaches or Conjure.
You may lose 1 charge to do both.",I found it in one of these abandoned houses. I hope they'll be glad to know they'll be of aid to us in defending their village. - Indira,,,Legacy of Gravehold (Azer),FA,19,AZ-,AZ-FA-19,22
Martyr's Bone,Relic,3,,,,,,,,"Focus one of your breaches or Conjure.
You may lose 1 charge to do both.",I found it in one of these abandoned houses. I hope they'll be glad to know they'll be of aid to us in defending their village. - Indira,,,Legacy of Gravehold (Azer),FA,20,AZ-,AZ-FA-20,22
Martyr's Bone,Relic,3,,,,,,,,"Focus one of your breaches or Conjure.
You may lose 1 charge to do both.",I found it in one of these abandoned houses. I hope they'll be glad to know they'll be of aid to us in defending their village. - Indira,,,Legacy of Gravehold (Azer),FA,21,AZ-,AZ-FA-21,22
Martyr's Bone,Relic,3,,,,,,,,"Focus one of your breaches or Conjure.
You may lose 1 charge to do both.",I found it in one of these abandoned houses. I hope they'll be glad to know they'll be of aid to us in defending their village. - Indira,,,Legacy of Gravehold (Azer),FA,22,AZ-,AZ-FA-22,22
Temporal Strike,Spell,6,,,,,,,,"While prepped, when you cast a spell that costs 2꒔ or less, it deals 1 additional damage and you may return it to your hand.
Cast: Deal 4 damage.",Breaches are not a tunnel with a single direction. They are part of the aether all around us. My master taught me that. - Indira,,,Legacy of Gravehold (Azer),FA,23,AZ-,AZ-FA-23,22
Temporal Strike,Spell,6,,,,,,,,"While prepped, when you cast a spell that costs 2꒔ or less, it deals 1 additional damage and you may return it to your hand.
Cast: Deal 4 damage.",Breaches are not a tunnel with a single direction. They are part of the aether all around us. My master taught me that. - Indira,,,Legacy of Gravehold (Azer),FA,24,AZ-,AZ-FA-24,22
Temporal Strike,Spell,6,,,,,,,,"While prepped, when you cast a spell that costs 2꒔ or less, it deals 1 additional damage and you may return it to your hand.
Cast: Deal 4 damage.",Breaches are not a tunnel with a single direction. They are part of the aether all around us. My master taught me that. - Indira,,,Legacy of Gravehold (Azer),FA,25,AZ-,AZ-FA-25,22
Temporal Strike,Spell,6,,,,,,,,"While prepped, when you cast a spell that costs 2꒔ or less, it deals 1 additional damage and you may return it to your hand.
Cast: Deal 4 damage.",Breaches are not a tunnel with a single direction. They are part of the aether all around us. My master taught me that. - Indira,,,Legacy of Gravehold (Azer),FA,26,AZ-,AZ-FA-26,22
Temporal Strike,Spell,6,,,,,,,,"While prepped, when you cast a spell that costs 2꒔ or less, it deals 1 additional damage and you may return it to your hand.
Cast: Deal 4 damage.",Breaches are not a tunnel with a single direction. They are part of the aether all around us. My master taught me that. - Indira,,,Legacy of Gravehold (Azer),FA,27,AZ-,AZ-FA-27,22
Stop AZ-FA Back,Stop Card,,,,,Stop Card,,,,This is the back of Stop AZ-FA deck. Do not open from this side.,,,,Legacy of Gravehold (Azer),FA,28,AZ-,AZ-FA-28,22
Stop AZ-SO Front,Stop Card,,,,,Stop Card,,,,This deck is the front of Stop AZ-SO deck. Do not open this until instructed to do so.,,,,Legacy of Gravehold (Azer),SO,01,AZ-,AZ-SO-01,22
Spreading Brushfire,Power,2,,,,,,,,"To Discard: Spend 7꒔.
Power 2: Unleash twice. Gravehold suffers 3 damage. Add a fire token to your location on the map.",,Upgraded-Basic,1,Legacy of Gravehold (Azer),SO,02,AZ-,AZ-SO-02,22
Soul Rend,Power,2,,,,,,,,"To Discard: Spend 9꒔.
Power 2: Unleash three times, and add 2 fire tokens to your location on the map.
OR
Unleash twice, the player with the lowest life suffers 1 damage, their mage becomes severed, and cross out this sentence.",,Upgraded-Basic,2,Legacy of Gravehold (Azer),SO,03,AZ-,AZ-SO-03,22
The Ceaseless Observer,Minion,7,3,,,,,,,Persistent: Gravehold suffers 3 damage. Add fire tokens to your location on the map equal to the number of shield tokens on this minion.,,Upgraded-Basic,3,Legacy of Gravehold (Azer),SO,04,AZ-,AZ-SO-04,22
Revive,Attack,,,,,,,,,"Unleash twice.
Place the most recently discarded minion in the nemesis discard pile into play.",,Upgraded-Basic,3,Legacy of Gravehold (Azer),SO,05,AZ-,AZ-SO-05,22
Summoner's Horn,Relic,5,,,,,,,,"Any player may prep a spell in their discard pile to their opened or closed breaches.
---
Recall: Discard a card to gain 1 charge.","I wanted to call it the 'Rip, get over here' horn but apparently nobody likes my naming schemes. - Razra",,,Legacy of Gravehold (Azer),SO,06,AZ-,AZ-SO-06,22
Summoner's Horn,Relic,5,,,,,,,,"Any player may prep a spell in their discard pile to their opened or closed breaches.
---
Recall: Discard a card to gain 1 charge.","I wanted to call it the 'Rip, get over here' horn but apparently nobody likes my naming schemes. - Razra",,,Legacy of Gravehold (Azer),SO,07,AZ-,AZ-SO-07,22
Summoner's Horn,Relic,5,,,,,,,,"Any player may prep a spell in their discard pile to their opened or closed breaches.
---
Recall: Discard a card to gain 1 charge.","I wanted to call it the 'Rip, get over here' horn but apparently nobody likes my naming schemes. - Razra",,,Legacy of Gravehold (Azer),SO,08,AZ-,AZ-SO-08,22
Summoner's Horn,Relic,5,,,,,,,,"Any player may prep a spell in their discard pile to their opened or closed breaches.
---
Recall: Discard a card to gain 1 charge.","I wanted to call it the 'Rip, get over here' horn but apparently nobody likes my naming schemes. - Razra",,,Legacy of Gravehold (Azer),SO,09,AZ-,AZ-SO-09,22
Summoner's Horn,Relic,5,,,,,,,,"Any player may prep a spell in their discard pile to their opened or closed breaches.
---
Recall: Discard a card to gain 1 charge.","I wanted to call it the 'Rip, get over here' horn but apparently nobody likes my naming schemes. - Razra",,,Legacy of Gravehold (Azer),SO,10,AZ-,AZ-SO-10,22
Parallel Self,Spell,6,,,,,,,,"Cast: Deal 5 damage.
---
Recall: Spend 2꒔ to deal 2 damage.","Most here know what it's like to have someone standing beside them. It's different, trying to fill that space yourself. - Perth, Frayed Fuse",,,Legacy of Gravehold (Azer),SO,11,AZ-,AZ-SO-11,22
Parallel Self,Spell,6,,,,,,,,"Cast: Deal 5 damage.
---
Recall: Spend 2꒔ to deal 2 damage.","Most here know what it's like to have someone standing beside them. It's different, trying to fill that space yourself. - Perth, Frayed Fuse",,,Legacy of Gravehold (Azer),SO,12,AZ-,AZ-SO-12,22
Parallel Self,Spell,6,,,,,,,,"Cast: Deal 5 damage.
---
Recall: Spend 2꒔ to deal 2 damage.","Most here know what it's like to have someone standing beside them. It's different, trying to fill that space yourself. - Perth, Frayed Fuse",,,Legacy of Gravehold (Azer),SO,13,AZ-,AZ-SO-13,22
Parallel Self,Spell,6,,,,,,,,"Cast: Deal 5 damage.
---
Recall: Spend 2꒔ to deal 2 damage.","Most here know what it's like to have someone standing beside them. It's different, trying to fill that space yourself. - Perth, Frayed Fuse",,,Legacy of Gravehold (Azer),SO,14,AZ-,AZ-SO-14,22
Parallel Self,Spell,6,,,,,,,,"Cast: Deal 5 damage.
---
Recall: Spend 2꒔ to deal 2 damage.","Most here know what it's like to have someone standing beside them. It's different, trying to fill that space yourself. - Perth, Frayed Fuse",,,Legacy of Gravehold (Azer),SO,15,AZ-,AZ-SO-15,22
Phoenix Quill,Relic,6,,,,,,,,"Two different players gain 1 life each.
---
Recall: Lose 1 charge to return a card that costs 3꒔ or less from your discard pile to your hand.","Once more from the ashes, as I myself have come. - Thraxir",,,Legacy of Gravehold (Azer),SO,16,AZ-,AZ-SO-16,22
Phoenix Quill,Relic,6,,,,,,,,"Two different players gain 1 life each.
---
Recall: Lose 1 charge to return a card that costs 3꒔ or less from your discard pile to your hand.","Once more from the ashes, as I myself have come. - Thraxir",,,Legacy of Gravehold (Azer),SO,17,AZ-,AZ-SO-17,22
Phoenix Quill,Relic,6,,,,,,,,"Two different players gain 1 life each.
---
Recall: Lose 1 charge to return a card that costs 3꒔ or less from your discard pile to your hand.","Once more from the ashes, as I myself have come. - Thraxir",,,Legacy of Gravehold (Azer),SO,18,AZ-,AZ-SO-18,22
Phoenix Quill,Relic,6,,,,,,,,"Two different players gain 1 life each.
---
Recall: Lose 1 charge to return a card that costs 3꒔ or less from your discard pile to your hand.","Once more from the ashes, as I myself have come. - Thraxir",,,Legacy of Gravehold (Azer),SO,19,AZ-,AZ-SO-19,22
Phoenix Quill,Relic,6,,,,,,,,"Two different players gain 1 life each.
---
Recall: Lose 1 charge to return a card that costs 3꒔ or less from your discard pile to your hand.","Once more from the ashes, as I myself have come. - Thraxir",,,Legacy of Gravehold (Azer),SO,20,AZ-,AZ-SO-20,22
Magnetic Burst,Spell,4,,,,,,,,"Cast: Deal 3 damage.
You may reveal the top two cards of your deck and place any number of those cards on top of your discard pile.",What goes around goes around again! - Razra,,,Legacy of Gravehold (Azer),SO,21,AZ-,AZ-SO-21,22
Magnetic Burst,Spell,4,,,,,,,,"Cast: Deal 3 damage.
You may reveal the top two cards of your deck and place any number of those cards on top of your discard pile.",What goes around goes around again! - Razra,,,Legacy of Gravehold (Azer),SO,22,AZ-,AZ-SO-22,22
Magnetic Burst,Spell,4,,,,,,,,"Cast: Deal 3 damage.
You may reveal the top two cards of your deck and place any number of those cards on top of your discard pile.",What goes around goes around again! - Razra,,,Legacy of Gravehold (Azer),SO,23,AZ-,AZ-SO-23,22
Magnetic Burst,Spell,4,,,,,,,,"Cast: Deal 3 damage.
You may reveal the top two cards of your deck and place any number of those cards on top of your discard pile.",What goes around goes around again! - Razra,,,Legacy of Gravehold (Azer),SO,24,AZ-,AZ-SO-24,22
Magnetic Burst,Spell,4,,,,,,,,"Cast: Deal 3 damage.
You may reveal the top two cards of your deck and place any number of those cards on top of your discard pile.",What goes around goes around again! - Razra,,,Legacy of Gravehold (Azer),SO,25,AZ-,AZ-SO-25,22
Stop AZ-SO Back,Stop Card,,,,,Stop Card,,,,This is the back of Stop AZ-SO deck. Do not open from this side.,,,,Legacy of Gravehold (Azer),SO,26,AZ-,AZ-SO-26,22
Stop GH-1a Front,Stop Card,,,,,Stop Card,,,,This deck is the front of Stop GH-1a deck. Do not open this until instructed to do so.,,,,Legacy of Gravehold (Gravehold),1a,01,GH-,GH-1a-01,23
Scrying Sugilite,Gem,3,,,,,,,,"Gain 2꒔.
You may reveal the top card of your deck. If it is a spell, gain an additional 1꒔.","A facet of what might be, charged by those who prepare for that future. - Lexive, Arcane Scholar",,,Legacy of Gravehold (Gravehold),1a,02,GH-,GH-1a-02,23
Scrying Sugilite,Gem,3,,,,,,,,"Gain 2꒔.
You may reveal the top card of your deck. If it is a spell, gain an additional 1꒔.","A facet of what might be, charged by those who prepare for that future. - Lexive, Arcane Scholar",,,Legacy of Gravehold (Gravehold),1a,03,GH-,GH-1a-03,23
Scrying Sugilite,Gem,3,,,,,,,,"Gain 2꒔.
You may reveal the top card of your deck. If it is a spell, gain an additional 1꒔.","A facet of what might be, charged by those who prepare for that future. - Lexive, Arcane Scholar",,,Legacy of Gravehold (Gravehold),1a,04,GH-,GH-1a-04,23
Scrying Sugilite,Gem,3,,,,,,,,"Gain 2꒔.
You may reveal the top card of your deck. If it is a spell, gain an additional 1꒔.","A facet of what might be, charged by those who prepare for that future. - Lexive, Arcane Scholar",,,Legacy of Gravehold (Gravehold),1a,05,GH-,GH-1a-05,23
Scrying Sugilite,Gem,3,,,,,,,,"Gain 2꒔.
You may reveal the top card of your deck. If it is a spell, gain an additional 1꒔.","A facet of what might be, charged by those who prepare for that future. - Lexive, Arcane Scholar",,,Legacy of Gravehold (Gravehold),1a,06,GH-,GH-1a-06,23
Scrying Sugilite,Gem,3,,,,,,,,"Gain 2꒔.
You may reveal the top card of your deck. If it is a spell, gain an additional 1꒔.","A facet of what might be, charged by those who prepare for that future. - Lexive, Arcane Scholar",,,Legacy of Gravehold (Gravehold),1a,07,GH-,GH-1a-07,23
Scrying Sugilite,Gem,3,,,,,,,,"Gain 2꒔.
You may reveal the top card of your deck. If it is a spell, gain an additional 1꒔.","A facet of what might be, charged by those who prepare for that future. - Lexive, Arcane Scholar",,,Legacy of Gravehold (Gravehold),1a,08,GH-,GH-1a-08,23
Cobalt Clump,Gem,4,,,,,,,,"Gain 2꒔.
The next time you gain a card that costs 5꒔ or more this turn, silence a minion.",Reminds me of the water. Hopefully this won't take too long and I can return to my excavation. - Gygar,,,Legacy of Gravehold (Gravehold),1a,09,GH-,GH-1a-09,23
Cobalt Clump,Gem,4,,,,,,,,"Gain 2꒔.
The next time you gain a card that costs 5꒔ or more this turn, silence a minion.",Reminds me of the water. Hopefully this won't take too long and I can return to my excavation. - Gygar,,,Legacy of Gravehold (Gravehold),1a,10,GH-,GH-1a-10,23
Cobalt Clump,Gem,4,,,,,,,,"Gain 2꒔.
The next time you gain a card that costs 5꒔ or more this turn, silence a minion.",Reminds me of the water. Hopefully this won't take too long and I can return to my excavation. - Gygar,,,Legacy of Gravehold (Gravehold),1a,11,GH-,GH-1a-11,23
Cobalt Clump,Gem,4,,,,,,,,"Gain 2꒔.
The next time you gain a card that costs 5꒔ or more this turn, silence a minion.",Reminds me of the water. Hopefully this won't take too long and I can return to my excavation. - Gygar,,,Legacy of Gravehold (Gravehold),1a,12,GH-,GH-1a-12,23
Cobalt Clump,Gem,4,,,,,,,,"Gain 2꒔.
The next time you gain a card that costs 5꒔ or more this turn, silence a minion.",Reminds me of the water. Hopefully this won't take too long and I can return to my excavation. - Gygar,,,Legacy of Gravehold (Gravehold),1a,13,GH-,GH-1a-13,23
Cobalt Clump,Gem,4,,,,,,,,"Gain 2꒔.
The next time you gain a card that costs 5꒔ or more this turn, silence a minion.",Reminds me of the water. Hopefully this won't take too long and I can return to my excavation. - Gygar,,,Legacy of Gravehold (Gravehold),1a,14,GH-,GH-1a-14,23
Cobalt Clump,Gem,4,,,,,,,,"Gain 2꒔.
The next time you gain a card that costs 5꒔ or more this turn, silence a minion.",Reminds me of the water. Hopefully this won't take too long and I can return to my excavation. - Gygar,,,Legacy of Gravehold (Gravehold),1a,15,GH-,GH-1a-15,23
Aether Dust,Gem,5,,,,,,,,"Gain 2꒔.
Each ally gains an ꒔ token.",It's almost like many gems fused together into a conglomerate. I've never seen the like! - Kadir,,,Legacy of Gravehold (Gravehold),1a,16,GH-,GH-1a-16,23
Aether Dust,Gem,5,,,,,,,,"Gain 2꒔.
Each ally gains an ꒔ token.",It's almost like many gems fused together into a conglomerate. I've never seen the like! - Kadir,,,Legacy of Gravehold (Gravehold),1a,17,GH-,GH-1a-17,23
Aether Dust,Gem,5,,,,,,,,"Gain 2꒔.
Each ally gains an ꒔ token.",It's almost like many gems fused together into a conglomerate. I've never seen the like! - Kadir,,,Legacy of Gravehold (Gravehold),1a,18,GH-,GH-1a-18,23
Aether Dust,Gem,5,,,,,,,,"Gain 2꒔.
Each ally gains an ꒔ token.",It's almost like many gems fused together into a conglomerate. I've never seen the like! - Kadir,,,Legacy of Gravehold (Gravehold),1a,19,GH-,GH-1a-19,23
Aether Dust,Gem,5,,,,,,,,"Gain 2꒔.
Each ally gains an ꒔ token.",It's almost like many gems fused together into a conglomerate. I've never seen the like! - Kadir,,,Legacy of Gravehold (Gravehold),1a,20,GH-,GH-1a-20,23
Aether Dust,Gem,5,,,,,,,,"Gain 2꒔.
Each ally gains an ꒔ token.",It's almost like many gems fused together into a conglomerate. I've never seen the like! - Kadir,,,Legacy of Gravehold (Gravehold),1a,21,GH-,GH-1a-21,23
Aether Dust,Gem,5,,,,,,,,"Gain 2꒔.
Each ally gains an ꒔ token.",It's almost like many gems fused together into a conglomerate. I've never seen the like! - Kadir,,,Legacy of Gravehold (Gravehold),1a,22,GH-,GH-1a-22,23
Electrum Rod,Relic,3,,,,,,,,"Any player may focus one of their breaches.
If that player has a prepped spell that costs 5꒔ or more, gain 1 charge.","The surface has provided many new materials. Even this simple form can channel magic. - Lexive, Arcane Scholar",,,Legacy of Gravehold (Gravehold),1a,23,GH-,GH-1a-23,23
Electrum Rod,Relic,3,,,,,,,,"Any player may focus one of their breaches.
If that player has a prepped spell that costs 5꒔ or more, gain 1 charge.","The surface has provided many new materials. Even this simple form can channel magic. - Lexive, Arcane Scholar",,,Legacy of Gravehold (Gravehold),1a,24,GH-,GH-1a-24,23
Electrum Rod,Relic,3,,,,,,,,"Any player may focus one of their breaches.
If that player has a prepped spell that costs 5꒔ or more, gain 1 charge.","The surface has provided many new materials. Even this simple form can channel magic. - Lexive, Arcane Scholar",,,Legacy of Gravehold (Gravehold),1a,25,GH-,GH-1a-25,23
Electrum Rod,Relic,3,,,,,,,,"Any player may focus one of their breaches.
If that player has a prepped spell that costs 5꒔ or more, gain 1 charge.","The surface has provided many new materials. Even this simple form can channel magic. - Lexive, Arcane Scholar",,,Legacy of Gravehold (Gravehold),1a,26,GH-,GH-1a-26,23
Electrum Rod,Relic,3,,,,,,,,"Any player may focus one of their breaches.
If that player has a prepped spell that costs 5꒔ or more, gain 1 charge.","The surface has provided many new materials. Even this simple form can channel magic. - Lexive, Arcane Scholar",,,Legacy of Gravehold (Gravehold),1a,27,GH-,GH-1a-27,23
Chaos Charm,Relic,5,,,,,,,,"Two different players may destroy a card in hand.
You may destroy this. If you do, remove a fire token from your location on the map.",I think this jewelry stall may have some unintended side effects. - Kadir,,,Legacy of Gravehold (Gravehold),1a,28,GH-,GH-1a-28,23
Chaos Charm,Relic,5,,,,,,,,"Two different players may destroy a card in hand.
You may destroy this. If you do, remove a fire token from your location on the map.",I think this jewelry stall may have some unintended side effects. - Kadir,,,Legacy of Gravehold (Gravehold),1a,29,GH-,GH-1a-29,23
